Duration|Net Sales|Commision (in value)|Age|Agency|Agency Type|Distribution Channel|Product Name|Claim|Destination
22|10.0|0.0|36|7|1|1|10|0|86
374|216.0|54.0|26|2|0|1|4|0|109
61|20.0|0.0|36|7|1|1|1|0|119
34|20.0|0.0|62|7|1|1|0|0|23
4|9.9|5.94|31|6|1|1|16|0|3
30|53.0|13.25|40|2|0|1|9|0|109
16|59.4|35.64|31|6|1|1|16|0|3
4|29.7|17.82|53|6|1|1|16|0|38
26|20.0|0.0|36|7|1|1|1|0|18
4|18.0|6.3|57|9|0|1|8|0|82
49|75.0|0.0|36|7|1|1|10|0|59
49|22.0|0.0|36|7|1|1|0|0|109
3|13.5|3.38|25|2|0|1|9|0|109
66|14.0|0.0|36|7|1|1|10|0|119
84|48.0|0.0|36|7|1|1|1|0|63
13|112.0|0.0|36|7|1|1|1|0|119
68|48.0|0.0|35|7|1|1|1|0|23
114|37.0|12.95|43|9|0|1|8|0|95
6|22.0|7.7|64|9|0|1|8|0|53
93|76.0|0.0|46|7|1|1|1|0|3
5|28.0|0.0|36|7|1|1|1|0|73
106|49.5|29.7|49|6|1|1|16|0|85
59|42.0|0.0|36|7|1|1|10|0|63
90|24.0|0.0|36|7|1|1|1|0|84
65|73.0|0.0|37|7|1|1|1|0|129
110|19.8|11.88|28|6|1|1|16|0|3
73|80.0|0.0|36|7|1|1|10|0|55
14|10.0|0.0|25|7|1|1|10|0|82
10|30.0|10.5|45|9|0|1|8|0|73
18|20.0|0.0|36|7|1|1|1|0|73
86|20.0|0.0|36|7|1|1|10|0|3
18|24.0|0.0|36|7|1|1|10|0|49
16|13.0|0.0|30|7|1|1|10|0|59
9|18.0|0.0|36|7|1|1|10|0|18
29|29.7|17.82|29|6|1|1|16|0|3
18|61.0|21.35|118|1|0|1|25|0|23
43|18.0|0.0|34|7|1|1|10|0|52
3|32.0|0.0|36|7|1|1|0|0|109
365|187.85|46.96|31|2|0|1|4|0|109
27|15.0|0.0|36|7|1|1|10|0|116
2|12.0|0.0|43|7|1|1|10|0|49
93|10.0|0.0|36|7|1|1|10|0|109
110|30.0|0.0|37|7|1|1|10|0|23
4|19.8|11.88|29|6|1|1|16|0|73
4|13.0|0.0|27|7|1|1|10|0|119
9|60.0|0.0|36|7|1|1|1|0|52
27|37.0|0.0|36|7|1|1|1|0|23
12|45.0|15.75|33|9|0|1|25|0|23
2|11.5|2.88|24|2|0|1|9|0|109
5|20.0|0.0|36|7|1|1|1|0|18
10|0.0|0.0|36|7|1|1|1|0|23
35|31.0|12.4|118|8|0|1|25|0|52
18|72.0|18.0|38|2|0|1|17|0|109
54|20.0|0.0|29|7|1|1|1|0|53
24|76.2|19.05|38|2|0|1|17|0|109
174|10.0|0.0|36|7|1|1|10|0|53
118|79.2|47.52|49|6|1|1|16|0|3
317|0.0|0.0|36|7|1|1|1|0|63
45|10.0|0.0|39|7|1|1|10|0|134
17|10.0|0.0|56|7|1|1|10|0|109
1|10.0|0.0|52|7|1|1|10|0|73
74|97.0|0.0|36|7|1|1|1|0|23
9|20.0|0.0|22|7|1|1|0|0|63
30|20.0|0.0|36|7|1|1|0|0|134
30|12.0|0.0|35|7|1|1|10|0|95
43|22.0|7.7|34|9|0|1|8|0|119
365|0.0|71.85|32|2|0|1|3|0|109
9|77.0|0.0|36|7|1|1|1|0|119
15|16.0|0.0|39|7|1|1|10|0|74
21|30.0|0.0|36|7|1|1|1|0|49
4|15.0|0.0|25|7|1|1|10|0|53
15|48.5|12.13|34|2|0|1|17|1|109
65|26.0|0.0|36|7|1|1|10|0|73
12|55.0|19.25|32|9|0|1|8|0|115
25|53.0|13.25|39|2|0|1|9|0|109
104|28.0|0.0|36|7|1|1|10|0|23
20|19.0|0.0|36|7|1|1|10|0|49
8|59.4|35.64|36|6|1|1|16|0|86
10|0.0|29.7|58|6|1|1|16|0|59
35|20.0|0.0|35|7|1|1|1|0|82
43|17.0|0.0|32|7|1|1|10|0|3
71|22.0|7.7|39|9|0|1|8|0|134
31|69.3|41.58|58|6|1|1|16|0|41
10|14.0|0.0|36|7|1|1|10|0|95
3|43.0|0.0|36|7|1|1|10|0|109
2|15.0|6.0|40|12|0|1|25|0|16
5|18.0|4.5|36|2|0|1|9|0|109
17|36.0|12.6|46|9|0|1|25|0|23
4881|0.13|0.04|48|13|0|1|22|0|109
33|13.0|0.0|27|7|1|1|10|0|53
46|19.8|11.88|44|6|1|1|16|0|73
88|14.0|0.0|36|7|1|1|10|0|49
3|20.0|0.0|36|7|1|1|0|0|82
374|252.85|63.21|50|2|0|1|4|0|109
8|42.0|0.0|55|7|1|1|10|0|129
72|34.0|0.0|35|7|1|1|10|0|109
6|29.0|0.0|36|7|1|1|10|0|119
163|19.8|11.88|42|6|1|1|16|0|86
4|19.8|11.88|66|6|1|1|16|0|73
34|41.0|0.0|36|7|1|1|1|0|23
18|44.0|28.6|32|11|1|1|18|0|49
22|24.0|0.0|36|7|1|1|1|0|49
19|15.0|6.0|54|12|0|1|25|0|16
9|59.4|35.64|51|6|1|1|16|0|129
6|22.0|7.7|52|9|0|1|8|0|49
12|3.47|0.97|48|13|0|1|22|0|109
3|19.8|11.88|59|6|1|1|16|0|73
99|23.0|0.0|28|7|1|1|10|0|94
64|49.5|29.7|44|6|1|1|16|0|3
9|22.0|7.7|46|9|0|1|8|0|134
390|216.0|54.0|33|2|0|1|4|0|109
35|72.0|0.0|36|7|1|1|1|0|23
9|21.0|0.0|36|7|1|1|1|0|119
132|22.0|0.0|36|7|1|1|0|0|23
21|20.0|0.0|27|7|1|1|1|0|119
94|49.5|29.7|40|6|1|1|16|0|63
88|45.0|15.75|22|9|0|1|25|0|3
14|13.0|0.0|32|7|1|1|10|0|59
79|10.0|0.0|36|7|1|1|10|0|23
3|22.0|7.7|32|9|0|1|8|0|23
22|30.0|10.5|82|14|1|0|23|0|119
89|55.0|0.0|36|7|1|1|1|0|4
21|22.5|5.63|42|2|0|1|17|0|109
21|26.0|9.1|41|9|0|1|8|0|23
141|20.0|0.0|36|7|1|1|10|0|119
75|45.0|0.0|36|7|1|1|10|0|94
26|20.0|0.0|36|7|1|1|0|0|95
15|11.0|0.0|36|7|1|1|10|0|53
7|22.5|5.63|26|2|0|1|17|0|109
147|40.0|14.0|31|9|0|1|8|0|59
6|53.0|0.0|36|7|1|1|1|0|23
14|33.5|8.38|26|2|0|1|9|0|109
229|22.0|0.0|36|7|1|1|1|0|49
87|21.0|0.0|36|7|1|1|1|0|119
9|20.0|0.0|51|7|1|1|0|0|109
30|17.0|4.25|50|2|0|1|9|0|109
12|22.1|5.53|30|2|0|1|9|0|109
27|79.2|47.52|26|6|1|1|16|0|73
136|69.3|41.58|31|6|1|1|16|0|3
7|17.0|0.0|27|7|1|1|10|0|23
21|18.0|6.3|58|9|0|1|8|0|95
33|24.0|0.0|72|7|1|1|10|0|20
32|77.0|0.0|36|7|1|1|1|0|23
114|39.6|23.76|47|6|1|1|16|0|73
11|20.0|0.0|26|7|1|1|1|0|73
16|35.0|12.25|47|9|0|1|8|0|49
10|20.0|0.0|36|7|1|1|0|0|134
34|30.55|7.64|31|2|0|1|9|0|109
18|39.6|23.76|47|6|1|1|16|0|97
11|22.0|7.7|42|9|0|1|8|0|119
77|27.0|0.0|55|7|1|1|0|0|129
385|216.0|54.0|38|2|0|1|4|0|109
19|59.4|35.64|41|6|1|1|16|0|3
8|39.6|23.76|33|6|1|1|16|0|119
20|17.55|4.39|38|2|0|1|9|0|109
68|14.0|0.0|36|7|1|1|10|0|82
46|20.0|0.0|36|7|1|1|1|0|119
13|29.0|0.0|43|7|1|1|1|0|71
1|10.0|0.0|45|7|1|1|10|0|119
39|10.0|0.0|23|7|1|1|10|0|63
6|20.0|0.0|36|7|1|0|1|0|119
13|30.0|0.0|36|7|1|1|1|0|49
4|20.0|0.0|33|7|1|1|0|0|53
110|16.0|0.0|36|7|1|1|10|0|134
15|99.0|0.0|30|7|1|1|1|0|129
13|26.5|6.63|23|2|0|1|9|0|109
64|38.0|0.0|36|7|1|1|10|0|59
369|216.0|54.0|36|2|0|1|4|1|109
27|26.0|0.0|32|7|1|1|1|0|3
35|17.0|0.0|36|7|1|1|10|0|109
6|18.0|6.3|55|9|0|1|8|0|53
50|58.0|0.0|36|7|1|1|1|0|119
14|1.1|0.31|48|13|0|1|22|0|109
364|97.0|0.0|58|15|1|0|14|0|3
14|26.0|9.1|40|9|0|1|8|0|49
106|15.0|0.0|36|7|1|1|10|0|95
14|24.0|0.0|59|7|1|1|1|0|49
22|80.0|0.0|41|7|1|1|10|0|129
11|20.0|5.0|52|2|0|1|9|0|109
22|27.0|0.0|36|7|1|1|1|0|119
38|53.25|13.31|47|2|0|1|9|0|109
56|37.0|12.95|27|9|0|1|8|0|95
18|1.93|0.54|48|13|0|1|22|0|109
122|124.0|49.6|118|8|0|1|25|0|52
53|37.0|0.0|36|7|1|1|1|0|18
35|26.0|9.1|31|9|0|1|8|0|23
8|28.0|0.0|36|7|1|1|1|0|109
7|32.0|0.0|36|7|1|1|1|0|23
43|6.09|2.13|48|1|0|1|2|0|95
1|14.0|0.0|36|7|1|1|10|0|7
21|29.7|17.82|33|6|1|1|16|0|119
22|44.0|15.4|31|9|0|1|8|0|23
191|58.0|20.3|68|9|0|1|25|0|3
25|29.0|9.57|20|3|1|0|12|0|119
108|22.0|7.7|33|9|0|1|8|0|95
129|112.0|0.0|36|7|1|1|1|0|109
50|24.0|0.0|36|7|1|1|1|0|59
12|32.0|0.0|36|7|1|1|0|0|23
40|39.6|23.76|49|6|1|1|16|0|3
5|39.6|23.76|49|6|1|1|16|0|3
2|1.4|0.49|118|1|0|1|2|0|73
98|47.0|0.0|36|7|1|1|1|0|52
38|31.0|0.0|27|7|1|1|1|0|63
11|59.4|35.64|31|6|1|1|16|0|3
62|72.0|18.0|36|2|0|1|17|0|109
15|25.0|0.0|36|7|1|1|10|0|125
3|0.0|0.0|36|7|1|1|0|0|23
109|78.0|0.0|36|7|1|1|1|0|38
11|36.0|0.0|36|7|1|1|10|0|116
14|69.0|0.0|32|7|1|1|10|0|129
5|22.0|7.7|60|9|0|1|8|0|73
19|0.78|0.22|48|13|0|1|22|0|109
6|75.0|0.0|36|7|1|1|10|0|1
36|23.0|9.2|64|12|0|1|25|0|16
47|31.0|12.4|118|8|0|1|25|0|52
4|30.0|0.0|36|7|1|1|1|0|49
44|15.0|6.0|31|12|0|1|25|0|16
9|73.5|18.38|49|2|0|1|13|0|109
370|0.0|54.0|22|2|0|1|4|0|109
9|17.0|4.25|29|2|0|1|9|1|109
74|54.75|35.59|35|11|1|1|18|0|23
55|79.0|0.0|27|7|1|1|10|0|129
12|13.5|3.38|39|2|0|1|9|0|109
12|19.8|11.88|31|6|1|1|16|0|3
254|30.53|10.69|48|1|0|1|2|0|127
74|20.0|0.0|38|7|1|1|1|0|95
17|30.0|0.0|36|7|1|1|1|0|119
17|42.0|0.0|36|7|1|1|10|0|23
19|20.0|0.0|30|7|1|1|1|0|73
16|39.0|9.75|28|2|0|1|9|0|109
29|61.0|0.0|36|7|1|1|10|0|109
9|27.0|0.0|36|7|1|1|0|0|127
45|89.1|53.46|30|6|1|1|16|0|3
34|52.0|0.0|36|7|1|1|1|0|52
9|26.0|9.1|45|9|0|1|8|0|49
5|16.0|4.0|32|2|0|1|9|0|109
28|45.0|0.0|36|7|1|1|10|0|37
12|26.0|0.0|36|7|1|1|0|0|53
9|17.0|4.25|65|2|0|1|9|0|109
51|25.0|0.0|36|7|1|1|1|0|82
20|80.0|0.0|34|7|1|1|10|0|129
36|112.0|0.0|36|7|1|1|1|1|115
67|40.0|0.0|29|7|1|1|10|0|109
4|29.7|17.82|48|6|1|1|16|0|73
58|148.5|89.1|37|6|1|1|16|0|29
132|12.58|3.53|48|13|0|1|22|0|109
14|27.0|0.0|36|7|1|1|0|0|119
20|25.0|0.0|54|7|1|1|10|0|116
26|22.0|7.7|32|9|0|1|8|0|119
6|14.0|0.0|36|7|1|1|10|0|82
41|163.8|40.95|40|2|0|1|13|0|109
286|42.0|0.0|36|7|1|1|1|0|59
16|13.0|0.0|29|7|1|1|10|0|119
97|23.0|0.0|32|7|1|1|10|0|94
29|20.0|0.0|36|7|1|1|1|0|49
3|15.0|0.0|47|7|1|1|10|0|129
139|89.1|53.46|31|6|1|1|16|0|128
20|21.0|0.0|36|7|1|1|1|0|49
15|20.0|5.0|32|2|0|1|9|0|109
47|88.0|0.0|36|7|1|1|1|0|128
8|55.0|0.0|53|7|1|1|1|0|7
37|39.6|23.76|47|6|1|1|16|0|3
13|47.0|11.75|47|2|0|1|9|0|109
367|187.85|46.96|76|2|0|1|4|0|109
16|64.0|0.0|36|7|1|1|10|0|26
11|36.5|23.73|50|11|1|1|18|0|59
110|271.0|67.75|35|2|0|1|17|1|109
74|13.5|3.38|26|2|0|1|9|0|109
367|216.0|54.0|31|2|0|1|4|0|109
21|24.0|0.0|36|7|1|1|10|0|53
23|64.0|0.0|26|7|1|1|10|0|59
15|55.0|0.0|52|7|1|1|1|0|116
14|25.0|0.0|36|7|1|1|10|0|3
94|20.0|0.0|36|7|1|1|1|0|49
58|31.0|12.4|118|8|0|1|25|0|52
20|0.0|47.52|31|6|1|1|16|0|86
15|80.0|0.0|36|7|1|1|10|0|49
40|25.0|0.0|36|7|1|1|10|0|95
374|216.0|54.0|30|2|0|1|4|0|109
22|59.4|35.64|42|6|1|1|16|0|3
42|24.0|0.0|24|7|1|1|10|0|23
3|33.0|0.0|36|7|1|1|1|0|109
18|13.0|0.0|36|7|1|1|10|0|134
16|26.0|0.0|36|7|1|1|10|0|63
63|33.0|0.0|36|7|1|1|1|0|95
42|39.0|0.0|36|7|1|1|10|0|3
27|22.0|0.0|36|7|1|1|1|0|23
9|62.0|0.0|36|7|1|1|0|0|109
86|112.0|0.0|28|7|1|1|1|0|20
466|138.6|90.09|64|11|1|1|7|0|53
2|19.5|4.88|53|2|0|1|17|0|109
34|138.6|83.16|51|6|1|1|16|1|59
160|80.0|0.0|26|7|1|1|10|0|20
27|57.0|0.0|36|7|1|1|1|0|59
87|10.0|0.0|36|7|1|1|10|0|95
365|216.0|54.0|49|2|0|1|4|0|109
116|48.0|0.0|44|7|1|1|1|0|119
54|40.0|14.0|22|9|0|1|8|0|59
65|22.0|7.7|34|9|0|1|8|0|119
6|41.0|0.0|36|7|1|1|0|0|49
6|33.5|8.38|35|2|0|1|17|0|109
25|31.0|12.4|26|12|0|1|25|0|16
33|108.9|65.34|56|6|1|1|16|0|112
9|51.0|0.0|32|7|1|1|1|0|134
61|37.0|12.95|29|9|0|1|8|0|53
75|20.0|0.0|36|7|1|1|0|0|57
109|18.0|0.0|36|7|1|1|10|0|89
30|12.0|0.0|36|7|1|1|10|0|113
29|41.0|0.0|66|7|1|1|1|0|119
388|252.85|63.21|28|2|0|1|4|0|109
23|10.0|0.0|37|7|1|1|10|0|119
13|22.0|7.7|30|9|0|1|8|0|134
9|18.5|4.63|56|2|0|1|17|0|109
150|112.0|0.0|28|7|1|1|1|0|63
15|20.0|0.0|40|7|1|1|1|0|119
63|30.0|10.5|30|9|0|1|8|0|134
35|59.4|35.64|45|6|1|1|16|0|128
38|95.0|0.0|45|7|1|1|1|0|129
13|32.0|0.0|36|7|1|1|1|0|3
14|30.0|0.0|36|7|1|1|1|0|49
42|10.0|0.0|30|7|1|1|10|0|95
24|21.0|5.25|64|2|0|1|9|0|109
36|10.0|0.0|46|7|1|1|10|0|73
5|22.0|7.7|54|9|0|1|8|0|53
26|62.0|0.0|36|7|1|1|10|0|128
12|17.0|0.0|36|7|1|1|10|0|18
35|15.0|0.0|36|7|1|1|10|0|52
42|59.4|35.64|31|6|1|1|16|0|86
77|29.0|0.0|36|7|1|1|1|0|52
22|22.0|7.7|46|9|0|1|8|0|119
17|39.6|23.76|31|6|1|1|16|0|3
60|69.0|0.0|26|7|1|1|10|0|129
49|73.0|0.0|71|7|1|1|10|0|109
47|10.0|0.0|30|7|1|1|10|0|53
12|79.2|47.52|57|6|1|1|16|0|3
294|128.0|0.0|54|7|1|1|10|0|20
57|37.0|0.0|36|7|1|1|10|0|59
37|69.3|41.58|61|6|1|1|16|0|129
125|100.0|40.0|118|8|0|1|25|0|52
9|53.0|0.0|51|7|1|1|10|0|129
119|49.5|29.7|57|6|1|1|16|0|3
7|20.0|0.0|36|7|1|1|0|0|49
73|10.0|0.0|23|7|1|1|10|0|73
5|32.0|8.0|23|2|0|1|9|0|109
431|252.85|63.21|30|2|0|1|4|0|109
5|29.7|17.82|57|6|1|1|16|0|95
9|12.0|0.0|36|7|1|1|10|0|119
2|5.92|1.66|48|13|0|1|22|0|109
7|27.0|6.75|28|2|0|1|9|0|109
20|80.0|0.0|36|7|1|1|10|0|90
49|39.6|23.76|31|6|1|1|16|0|73
19|11.0|0.0|36|7|1|1|10|0|73
12|18.0|6.3|34|9|0|1|8|0|53
6|29.5|7.38|23|2|0|1|17|0|109
25|44.0|15.4|44|9|0|1|8|0|23
29|69.0|24.15|53|9|0|1|25|0|59
64|29.0|9.57|66|3|1|0|12|0|119
35|63.5|15.88|51|2|0|1|17|0|109
28|0.0|0.0|36|7|1|1|1|0|63
88|14.0|0.0|46|7|1|1|10|0|53
9|3.59|1.26|48|1|0|1|2|0|18
22|20.0|0.0|61|7|1|1|1|0|119
47|113.0|28.25|53|2|0|1|9|0|109
158|59.4|35.64|64|6|1|1|16|0|112
9|29.7|17.82|54|6|1|1|16|0|119
108|27.0|0.0|36|7|1|1|0|0|116
3|27.0|17.55|22|11|1|1|18|0|73
135|10.0|0.0|21|7|1|1|10|0|129
57|57.0|0.0|35|7|1|1|10|0|59
17|26.0|0.0|36|7|1|1|10|0|52
14|35.0|0.0|36|7|1|1|1|0|23
4|15.0|6.0|30|12|0|1|25|0|16
87|34.0|0.0|36|7|1|1|1|0|23
48|42.0|14.7|41|9|0|1|8|0|53
11|55.0|0.0|36|7|1|1|0|0|49
2|35.0|0.0|36|7|1|1|10|0|23
78|45.5|11.38|30|2|0|1|9|0|109
87|80.0|0.0|34|7|1|1|10|0|129
50|39.6|23.76|31|6|1|1|16|0|3
10|25.0|16.25|44|11|1|1|20|0|53
4|10.0|0.0|25|7|1|1|10|0|134
5|16.0|0.0|36|7|1|1|10|0|3
16|46.0|0.0|36|7|1|1|1|0|23
28|99.0|59.4|118|6|1|0|16|0|115
23|40.0|14.0|47|1|0|1|25|0|23
94|10.0|0.0|59|7|1|1|10|0|73
29|13.0|0.0|36|7|1|1|10|0|52
60|10.0|0.0|36|7|1|1|10|0|52
26|39.6|23.76|55|6|1|1|16|0|73
95|44.0|15.4|68|9|0|1|8|0|116
32|22.0|0.0|36|7|1|1|10|0|59
18|26.0|9.1|55|9|0|1|8|0|23
40|69.3|41.58|31|6|1|1|16|0|59
22|80.0|0.0|36|7|1|1|10|0|3
36|65.0|0.0|59|7|1|1|10|0|59
16|67.0|43.55|34|11|1|1|19|0|57
22|29.7|17.82|45|6|1|1|16|0|95
76|10.0|0.0|36|7|1|1|10|0|73
20|18.0|6.3|50|9|0|1|8|0|53
26|16.0|4.0|32|2|0|1|9|0|109
59|35.0|12.25|38|9|0|1|8|0|23
23|30.0|10.5|65|9|0|1|8|0|119
8|36.0|0.0|36|7|1|1|10|0|53
140|99.0|59.4|53|6|1|1|16|0|86
14|33.0|0.0|36|7|1|1|10|0|134
50|22.0|7.7|31|9|0|1|8|0|49
24|20.0|0.0|36|7|1|1|0|0|109
53|33.0|0.0|36|7|1|1|1|0|23
15|26.0|9.1|31|9|0|1|8|0|49
4|19.8|11.88|31|6|1|1|16|0|3
23|29.5|7.38|21|2|0|1|17|0|109
4|17.0|0.0|46|7|1|1|10|0|109
3|19.8|11.88|54|6|1|1|16|0|73
365|161.0|40.25|37|2|0|1|4|0|109
13|46.0|0.0|36|7|1|1|1|0|119
26|39.0|15.6|118|8|0|1|25|0|52
15|20.0|0.0|27|7|1|1|0|0|119
41|0.0|0.0|36|7|1|1|1|0|49
12|13.5|3.38|27|2|0|1|9|0|109
25|20.0|0.0|36|7|1|1|10|0|73
112|69.3|41.58|31|6|1|1|16|0|112
99|112.0|0.0|36|7|1|1|1|0|26
40|22.0|7.7|35|9|0|1|8|0|73
194|99.0|59.4|42|6|1|1|16|0|41
48|20.0|0.0|36|7|1|1|10|0|95
3|32.0|11.2|55|1|0|1|25|0|63
14|30.0|10.5|57|14|1|0|23|0|119
4|30.0|0.0|36|7|1|1|1|0|53
12|39.0|9.75|23|2|0|1|17|0|109
10|30.0|10.5|52|14|1|0|23|0|119
47|22.0|7.7|48|9|0|1|8|0|49
20|80.0|0.0|37|7|1|1|10|0|128
52|13.0|0.0|36|7|1|1|10|0|95
102|92.0|32.2|53|9|0|1|25|0|86
22|27.0|0.0|36|7|1|1|1|0|23
61|66.0|0.0|36|7|1|1|10|0|116
72|30.0|10.5|63|14|1|0|23|0|119
364|389.0|97.25|30|2|0|1|4|0|109
13|35.0|0.0|36|7|1|1|10|0|109
20|43.0|0.0|36|7|1|1|1|0|134
14|15.0|6.0|47|12|0|1|25|0|16
29|69.3|41.58|34|6|1|1|16|0|119
113|5.08|1.43|48|13|0|1|22|0|109
367|161.0|40.25|44|2|0|1|4|0|109
32|40.0|0.0|36|7|1|1|1|0|59
30|46.0|0.0|36|7|1|1|1|0|63
39|18.5|4.63|21|2|0|1|17|0|109
22|16.0|0.0|36|7|1|1|10|0|82
153|176.25|44.06|21|2|0|1|13|0|109
3|2.76|0.77|48|13|0|1|22|0|109
33|10.0|0.0|36|7|1|1|10|0|66
6|43.0|0.0|35|7|1|1|1|0|23
152|10.0|0.0|35|7|1|1|10|0|37
6|4.44|1.25|48|13|0|1|22|0|109
21|35.0|12.25|68|9|0|1|8|0|23
24|26.0|9.1|29|9|0|1|8|0|23
61|25.0|0.0|36|7|1|1|1|0|53
28|14.0|0.0|36|7|1|1|10|0|115
75|62.0|15.5|23|2|0|1|17|0|109
37|29.5|7.38|52|2|0|1|17|0|109
11|33.0|0.0|36|7|1|1|10|0|63
11|49.5|29.7|38|6|1|1|16|0|89
187|0.0|0.0|36|7|1|1|10|0|106
14|18.0|0.0|35|7|1|1|10|0|23
17|33.0|0.0|35|7|1|1|1|0|23
5|0.0|17.82|60|6|1|1|16|0|3
34|50.0|12.5|28|2|0|1|9|0|109
34|25.0|0.0|36|7|1|1|1|0|134
22|26.0|0.0|36|7|1|1|1|0|23
122|20.0|0.0|40|7|1|1|1|0|119
15|43.0|0.0|36|7|1|1|10|0|63
24|18.0|6.3|54|9|0|1|8|0|73
62|51.0|0.0|36|7|1|1|0|0|80
9|58.0|19.14|72|4|1|0|15|0|73
61|22.0|0.0|29|7|1|1|1|0|119
31|22.0|7.7|46|9|0|1|8|0|95
68|18.0|6.3|62|9|0|1|8|0|73
4|11.0|0.0|34|7|1|1|10|0|95
40|41.0|0.0|36|7|1|1|10|0|59
40|25.0|0.0|36|7|1|1|10|0|52
60|10.0|0.0|36|7|1|1|10|0|73
8|18.5|4.63|55|2|0|1|17|0|109
60|13.0|0.0|36|7|1|1|10|0|134
17|69.3|41.58|31|6|1|1|16|0|73
49|81.0|0.0|35|7|1|1|1|0|23
201|47.0|0.0|36|7|1|1|10|0|63
2|21.0|0.0|35|7|1|1|10|0|134
3|22.0|7.7|41|9|0|1|8|0|23
23|17.0|4.25|66|2|0|1|9|0|109
90|22.0|0.0|36|7|1|1|1|0|53
165|0.0|29.7|26|6|1|1|16|0|3
100|10.0|0.0|40|7|1|1|10|0|73
25|10.0|0.0|25|7|1|1|10|0|109
28|10.0|0.0|36|7|1|1|10|0|49
23|27.0|6.75|29|2|0|1|9|0|109
21|22.0|7.7|30|9|0|1|8|0|53
9|34.0|0.0|36|7|1|1|1|0|119
5|27.0|0.0|36|7|1|1|10|0|113
4|11.0|0.0|36|7|1|1|10|0|119
30|10.0|0.0|47|7|1|1|10|0|119
387|239.5|59.88|47|2|0|1|3|0|109
8|49.5|29.7|43|6|1|1|16|0|3
26|27.0|0.0|36|7|1|1|10|0|43
29|20.0|0.0|36|7|1|1|0|0|116
74|26.0|9.1|59|9|0|1|8|0|49
22|83.0|31.54|45|10|1|1|25|0|20
2|18.0|6.3|45|9|0|1|8|0|119
4|25.0|16.25|26|11|1|1|18|0|95
200|81.0|0.0|50|7|1|1|1|0|20
18|10.0|0.0|35|7|1|1|10|0|73
75|39.0|0.0|36|7|1|1|1|0|3
107|49.0|0.0|36|7|1|1|10|0|109
45|54.0|0.0|36|7|1|1|10|0|109
322|10.0|0.0|36|7|1|1|10|0|73
24|50.0|0.0|36|7|1|1|10|0|63
14|53.0|0.0|36|7|1|1|10|0|23
4|18.0|4.5|26|2|0|1|9|0|109
25|29.5|7.38|32|2|0|1|9|0|109
80|14.0|0.0|37|7|1|1|10|0|53
3|20.0|0.0|47|7|1|1|0|0|116
24|23.0|0.0|36|7|1|1|10|0|134
5|20.0|0.0|47|7|1|1|0|0|53
8|10.0|0.0|40|7|1|1|10|0|73
17|45.0|15.75|30|9|0|1|25|0|86
4|15.0|6.0|52|12|0|1|25|0|16
10|22.0|7.7|54|9|0|1|8|0|95
26|20.0|0.0|36|7|1|1|10|0|23
94|49.0|0.0|36|7|1|1|10|0|134
8|21.0|0.0|58|7|1|1|1|0|134
8|9.9|5.94|55|6|1|1|16|0|128
15|17.0|0.0|36|7|1|1|10|0|49
94|30.0|10.5|52|14|1|0|23|0|119
6|26.0|0.0|35|7|1|1|1|0|52
27|78.0|0.0|36|7|1|1|10|0|52
28|79.2|47.52|36|6|1|1|16|1|3
48|20.0|0.0|28|7|1|1|0|0|129
21|35.0|12.25|51|9|0|1|8|0|113
3|30.0|10.5|22|14|1|0|23|0|73
21|30.0|10.5|52|14|1|0|23|0|119
6|18.0|6.3|32|9|0|1|8|0|53
6|30.0|0.0|29|7|1|1|10|0|53
42|40.0|10.0|32|2|0|1|9|0|109
6|15.0|6.0|54|12|0|1|25|0|16
37|56.0|0.0|36|7|1|1|10|0|57
42|79.2|47.52|44|6|1|1|16|0|3
12|20.0|0.0|36|7|1|1|1|0|109
8|50.0|0.0|35|7|1|1|10|0|23
10|0.0|29.7|41|6|1|1|16|0|3
28|26.0|0.0|31|7|1|1|10|0|119
59|22.0|7.7|79|9|0|1|8|0|53
11|103.0|0.0|24|7|1|1|1|0|20
76|64.2|16.05|39|2|0|1|9|0|109
20|63.5|15.88|26|2|0|1|17|0|109
12|39.6|23.76|37|6|1|1|16|0|73
20|30.0|10.5|71|14|1|0|23|0|119
21|16.0|0.0|36|7|1|1|10|0|53
16|20.0|0.0|53|7|1|1|1|0|59
70|15.0|6.0|39|12|0|1|25|0|16
385|252.85|63.21|38|2|0|1|4|0|109
61|26.0|9.1|34|9|0|1|8|0|63
233|29.7|17.82|33|6|1|1|16|0|3
6|21.0|5.25|39|2|0|1|9|0|109
32|22.0|7.7|19|9|0|1|8|0|53
37|58.0|20.3|42|9|0|1|25|0|59
92|60.0|15.0|37|2|0|1|9|0|109
16|56.0|0.0|36|7|1|1|0|0|49
3|10.0|0.0|38|7|1|1|10|0|119
17|12.0|0.0|22|7|1|1|10|0|53
8|22.0|7.7|70|9|0|1|8|0|53
11|112.0|0.0|35|7|1|1|1|0|49
21|30.0|10.5|34|9|0|1|8|0|119
42|44.0|0.0|36|7|1|1|1|1|63
223|21.0|0.0|36|7|1|1|1|0|82
4844|0.32|0.09|48|13|0|1|22|0|109
10|89.1|53.46|32|6|1|1|16|0|128
42|10.0|0.0|22|7|1|1|10|0|134
5|20.0|0.0|39|7|1|1|1|0|95
77|34.0|0.0|36|7|1|1|1|0|23
2|12.0|0.0|36|7|1|1|10|0|7
4|20.0|0.0|36|7|1|1|0|0|134
10|23.5|5.88|28|2|0|1|9|0|109
